ID,Type,Priority,Operation,Scheme,Water (ML),Date
111419,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.172,2018-2019 Q4
111461,#N/A,Medium,Price Creek relift,Mareeba Dimbulah,24.61,2018-2019 Q4
111467,#N/A,Medium,Mareeba ,Mareeba Dimbulah,43.696,2018-2019 Q4
111468,#N/A,#N/A,#N/A,#N/A,1.22,2018-2019 Q4
111488,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
111491,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
111493,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q4
111502,#N/A,#N/A,#N/A,#N/A,7.939,2018-2019 Q4
111536,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
111539,#N/A,Medium,South Walsh ,Mareeba Dimbulah,2.987,2018-2019 Q4
111552,#N/A,#N/A,#N/A,#N/A,37.91,2018-2019 Q4
111558,#N/A,#N/A,#N/A,#N/A,211.553,2018-2019 Q4
111562,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.059,2018-2019 Q4
111565,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,10.395,2018-2019 Q4
111581,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
111590,#N/A,Medium,Mareeba ,Mareeba Dimbulah,4.93,2018-2019 Q4
111609,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.043,2018-2019 Q4
111629,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q4
111631,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
111636,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,651.197,2018-2019 Q4
111637,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,62.17,2018-2019 Q4
111649,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
111677,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,0.338,2018-2019 Q4
111705,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
111723,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.15,2018-2019 Q4
111724,#N/A,Medium,East Barron ,Mareeba Dimbulah,393.752,2018-2019 Q4
111742,#N/A,Medium,Mareeba ,Mareeba Dimbulah,8.18,2018-2019 Q4
111745,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,12.88,2018-2019 Q4
111747,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
111778,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
111795,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
111800,#N/A,Medium,South Walsh ,Mareeba Dimbulah,93.34,2018-2019 Q4
111804,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2018-2019 Q4
111807,#N/A,Medium,East Barron ,Mareeba Dimbulah,2.869,2018-2019 Q4
111810,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
111817,#N/A,Medium,South Walsh ,Mareeba Dimbulah,1.049,2018-2019 Q4
111830,#N/A,Medium,Arriga,Mareeba Dimbulah,476.5,2018-2019 Q4
111831,#N/A,#N/A,#N/A,#N/A,800.967,2018-2019 Q4
111832,#N/A,Medium,Mareeba ,Mareeba Dimbulah,401.059,2018-2019 Q4
111845,#N/A,Medium,South Walsh ,Mareeba Dimbulah,13.713,2018-2019 Q4
111859,#N/A,Medium,Southedge ,Mareeba Dimbulah,5.952,2018-2019 Q4
111863,#N/A,Medium,West Barron ,Mareeba Dimbulah,0,2018-2019 Q4
111910,#N/A,Medium,Mareeba ,Mareeba Dimbulah,77.197,2018-2019 Q4
120071,#N/A,Medium,South Walsh ,Mareeba Dimbulah,35.706,2018-2019 Q4
120087,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,6.016,2018-2019 Q4
120099,#N/A,Medium,South Walsh ,Mareeba Dimbulah,8.043,2018-2019 Q4
120246,#N/A,Medium,East Barron ,Mareeba Dimbulah,120.52,2018-2019 Q4
120270,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,57.187,2018-2019 Q4
120278,#N/A,Medium,South Walsh ,Mareeba Dimbulah,236.716,2018-2019 Q4
120279,#N/A,Medium,North Walsh ,Mareeba Dimbulah,1684.355,2018-2019 Q4
120280,#N/A,Medium,West Barron ,Mareeba Dimbulah,1375.767,2018-2019 Q4
120299,#N/A,Medium,Price Creek relift,Mareeba Dimbulah,7.092,2018-2019 Q4
120348,#N/A,High,South Walsh ,Mareeba Dimbulah,0.009,2018-2019 Q4
120435,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
120438,#N/A,#N/A,#N/A,#N/A,0.363,2018-2019 Q4
120453,#N/A,#N/A,#N/A,#N/A,24.643,2018-2019 Q4
120484,#N/A,Medium,South Walsh ,Mareeba Dimbulah,27.85,2018-2019 Q4
120515,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
120542,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
120553,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q4
120560,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,37.84,2018-2019 Q4
120573,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q4
120604,#N/A,#N/A,#N/A,#N/A,1.782,2018-2019 Q4
120626,#N/A,#N/A,#N/A,#N/A,0.513,2018-2019 Q4
120656,#N/A,Medium,Southedge ,Mareeba Dimbulah,0.01,2018-2019 Q4
120657,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,1.182,2018-2019 Q4
120659,#N/A,Medium,Mareeba ,Mareeba Dimbulah,33.409,2018-2019 Q4
120662,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q4
120691,#N/A,Medium,South Walsh ,Mareeba Dimbulah,64.1,2018-2019 Q4
120695,#N/A,Medium,South Walsh ,Mareeba Dimbulah,49.676,2018-2019 Q4
120762,#N/A,Medium,South Walsh ,Mareeba Dimbulah,274.456,2018-2019 Q4
120763,#N/A,Medium,West Barron ,Mareeba Dimbulah,355.54,2018-2019 Q4
120792,#N/A,Medium,South Walsh ,Mareeba Dimbulah,56.366,2018-2019 Q4
120799,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
120850,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,6.087,2018-2019 Q4
120861,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,24.792,2018-2019 Q4
120883,#N/A,#N/A,#N/A,#N/A,0.15,2018-2019 Q4
120890,#N/A,#N/A,#N/A,#N/A,0.459,2018-2019 Q4
120963,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
121019,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
121158,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
121185,#N/A,#N/A,#N/A,#N/A,4.546,2018-2019 Q4
121188,#N/A,Medium,West Barron ,Mareeba Dimbulah,5.085,2018-2019 Q4
121217,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q4
121299,#N/A,Medium,South Walsh ,Mareeba Dimbulah,27.908,2018-2019 Q4
121304,#N/A,Medium,Southedge ,Mareeba Dimbulah,17.59,2018-2019 Q4
121384,#N/A,#N/A,#N/A,#N/A,0.285,2018-2019 Q4
121404,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q4
121417,#N/A,Medium,South Walsh ,Mareeba Dimbulah,2.399,2018-2019 Q4
121433,#N/A,Medium,South Walsh ,Mareeba Dimbulah,2.733,2018-2019 Q4
121483,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q4
121509,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
121731,#N/A,Medium,South Walsh ,Mareeba Dimbulah,2.259,2018-2019 Q4
121733,#N/A,Medium,Biboohra,Mareeba Dimbulah,2.32,2018-2019 Q4
121735,#N/A,Medium,South Walsh ,Mareeba Dimbulah,74.213,2018-2019 Q4
121785,#N/A,#N/A,#N/A,#N/A,0.212,2018-2019 Q4
121794,#N/A,Medium,South Walsh ,Mareeba Dimbulah,33.31,2018-2019 Q4
121802,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
121805,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q4
121842,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
121876,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
121877,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q4
121880,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
121904,#N/A,#N/A,#N/A,#N/A,1.5,2018-2019 Q4
121917,#N/A,Medium,South Walsh ,Mareeba Dimbulah,9.32,2018-2019 Q4
121943,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
121959,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,14.745,2018-2019 Q4
121970,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
121974,#N/A,Medium,South Walsh ,Mareeba Dimbulah,19.6,2018-2019 Q4
121981,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.002,2018-2019 Q4
121997,#N/A,#N/A,#N/A,#N/A,0.327,2018-2019 Q4
122010,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
122011,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
122050,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
122053,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
122063,#N/A,Medium,Mareeba ,Mareeba Dimbulah,1.75,2018-2019 Q4
122100,#N/A,Medium,Southedge ,Mareeba Dimbulah,2.71,2018-2019 Q4
122109,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
122120,#N/A,#N/A,#N/A,#N/A,52.575,2018-2019 Q4
122140,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q4
122195,#N/A,#N/A,#N/A,#N/A,8.35,2018-2019 Q4
122199,#N/A,#N/A,#N/A,#N/A,22.14,2018-2019 Q4
122210,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
122211,#N/A,#N/A,#N/A,#N/A,0.837,2018-2019 Q4
122215,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
122247,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
122252,#N/A,Medium,West Barron ,Mareeba Dimbulah,0.28,2018-2019 Q4
122299,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
122307,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.254,2018-2019 Q4
122308,#N/A,#N/A,#N/A,#N/A,23.256,2018-2019 Q4
122312,#N/A,#N/A,#N/A,#N/A,65.45,2018-2019 Q4
122336,#N/A,#N/A,#N/A,#N/A,5.591,2018-2019 Q4
122345,#N/A,#N/A,#N/A,#N/A,0.673,2018-2019 Q4
122367,#N/A,#N/A,#N/A,#N/A,10.56,2018-2019 Q4
122416,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
122426,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
122489,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q4
122498,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0,2018-2019 Q4
122511,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2018-2019 Q4
122515,#N/A,Medium,Southedge ,Mareeba Dimbulah,0.109,2018-2019 Q4
122551,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
122558,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
122569,#N/A,Medium,South Walsh ,Mareeba Dimbulah,16.682,2018-2019 Q4
122575,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q4
122597,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.174,2018-2019 Q4
122618,#N/A,#N/A,#N/A,#N/A,25.905,2018-2019 Q4
122619,#N/A,Medium,Price Creek relift,Mareeba Dimbulah,42.565,2018-2019 Q4
122657,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2018-2019 Q4
122666,#N/A,#N/A,#N/A,#N/A,48.1,2018-2019 Q4
122668,#N/A,Medium,South Walsh ,Mareeba Dimbulah,6.395,2018-2019 Q4
122678,#N/A,Medium,South Walsh ,Mareeba Dimbulah,29.827,2018-2019 Q4
122723,#N/A,#N/A,#N/A,#N/A,0.042,2018-2019 Q4
122743,#N/A,Medium,Biboohra,Mareeba Dimbulah,0,2018-2019 Q4
122745,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
122775,#N/A,#N/A,#N/A,#N/A,0.124,2018-2019 Q4
122776,#N/A,#N/A,#N/A,#N/A,41.11,2018-2019 Q4
122825,#N/A,#N/A,#N/A,#N/A,0.13,2018-2019 Q4
122856,#N/A,#N/A,#N/A,#N/A,38.74,2018-2019 Q4
122897,#N/A,Medium,South Walsh ,Mareeba Dimbulah,2.23,2018-2019 Q4
122902,#N/A,#N/A,#N/A,#N/A,0.03,2018-2019 Q4
122903,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
122925,#N/A,Medium,Southedge ,Mareeba Dimbulah,7.632,2018-2019 Q4
123007,#N/A,#N/A,#N/A,#N/A,0.106,2018-2019 Q4
123027,#N/A,#N/A,#N/A,#N/A,134.322,2018-2019 Q4
123080,#N/A,Medium,Biboohra,Mareeba Dimbulah,36.79,2018-2019 Q4
123088,#N/A,#N/A,#N/A,#N/A,1291.64,2018-2019 Q4
123090,#N/A,#N/A,#N/A,#N/A,638.183,2018-2019 Q4
123114,#N/A,Medium,Southedge ,Mareeba Dimbulah,0.134,2018-2019 Q4
123115,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
123157,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.17,2018-2019 Q4
123245,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,2.35,2018-2019 Q4
123248,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
123255,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.001,2018-2019 Q4
123286,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
123343,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
123368,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q4
123386,#N/A,Medium,West Barron ,Mareeba Dimbulah,6.42,2018-2019 Q4
123435,#N/A,Medium,South Walsh ,Mareeba Dimbulah,80.769,2018-2019 Q4
123458,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.02,2018-2019 Q4
123494,#N/A,Medium,South Walsh ,Mareeba Dimbulah,6.948,2018-2019 Q4
123506,#N/A,Medium,South Walsh ,Mareeba Dimbulah,5.77,2018-2019 Q4
123550,#N/A,#N/A,#N/A,#N/A,3.288,2018-2019 Q4
123551,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q4
123600,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
123603,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.031,2018-2019 Q4
123616,#N/A,Medium,Price Creek relift,Mareeba Dimbulah,4.642,2018-2019 Q4
123637,#N/A,#N/A,#N/A,#N/A,25.287,2018-2019 Q4
123661,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
123678,#N/A,#N/A,#N/A,#N/A,1.934,2018-2019 Q4
123710,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
123725,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
123731,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q4
123741,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
123750,#N/A,Medium,South Walsh ,Mareeba Dimbulah,46.658,2018-2019 Q4
123758,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
123759,#N/A,Medium,South Walsh ,Mareeba Dimbulah,42.979,2018-2019 Q4
123760,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,82.531,2018-2019 Q4
123773,#N/A,Medium,Price Creek relift,Mareeba Dimbulah,43.718,2018-2019 Q4
123774,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,34.372,2018-2019 Q4
123804,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.34,2018-2019 Q4
123853,#N/A,#N/A,#N/A,#N/A,0.25,2018-2019 Q4
123856,#N/A,Medium,South Walsh ,Mareeba Dimbulah,69.917,2018-2019 Q4
123864,#N/A,#N/A,#N/A,#N/A,0.073,2018-2019 Q4
123869,#N/A,Medium,South Walsh ,Mareeba Dimbulah,9.84,2018-2019 Q4
123897,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
123905,#N/A,Medium,South Walsh ,Mareeba Dimbulah,25.509,2018-2019 Q4
123970,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
123974,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
123985,#N/A,#N/A,#N/A,#N/A,6.81,2018-2019 Q4
123989,#N/A,Medium,West Barron ,Mareeba Dimbulah,0,2018-2019 Q4
123994,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,0,2018-2019 Q4
124008,#N/A,Medium,West Barron ,Mareeba Dimbulah,7.41,2018-2019 Q4
124025,#N/A,#N/A,#N/A,#N/A,5.392,2018-2019 Q4
124043,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q4
124078,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
124090,#N/A,Medium,South Walsh ,Mareeba Dimbulah,3,2018-2019 Q4
124096,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
124107,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
124118,#N/A,#N/A,#N/A,#N/A,52.818,2018-2019 Q4
124124,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
124125,#N/A,#N/A,#N/A,#N/A,1.067,2018-2019 Q4
124127,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0,2018-2019 Q4
124143,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
124149,#N/A,Medium,Biboohra,Mareeba Dimbulah,10.019,2018-2019 Q4
124152,#N/A,#N/A,#N/A,#N/A,0.549,2018-2019 Q4
124158,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q4
124161,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
124167,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q4
124191,#N/A,Medium,West Barron ,Mareeba Dimbulah,0,2018-2019 Q4
124195,#N/A,#N/A,#N/A,#N/A,0.903,2018-2019 Q4
124198,#N/A,#N/A,#N/A,#N/A,91.982,2018-2019 Q4
124200,#N/A,#N/A,#N/A,#N/A,50.848,2018-2019 Q4
124201,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
124215,#N/A,#N/A,#N/A,#N/A,45.14,2018-2019 Q4
124226,#N/A,#N/A,#N/A,#N/A,9.65,2018-2019 Q4
124251,#N/A,Medium,South Walsh ,Mareeba Dimbulah,48.65,2018-2019 Q4
124256,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
124300,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
124317,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
124347,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
124365,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
124385,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.775,2018-2019 Q4
124388,#N/A,Medium,South Walsh ,Mareeba Dimbulah,21.72,2018-2019 Q4
124403,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q4
124420,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
124459,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
124517,#N/A,#N/A,#N/A,#N/A,22,2018-2019 Q4
124537,#N/A,#N/A,#N/A,#N/A,10.47,2018-2019 Q4
124539,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
124599,#N/A,#N/A,#N/A,#N/A,0.689,2018-2019 Q4
124600,#N/A,#N/A,#N/A,#N/A,9.337,2018-2019 Q4
124615,#N/A,Medium,East Barron ,Mareeba Dimbulah,0.56,2018-2019 Q4
124632,#N/A,Medium,Biboohra,Mareeba Dimbulah,0,2018-2019 Q4
124663,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q4
124671,#N/A,#N/A,#N/A,#N/A,0.056,2018-2019 Q4
124675,#N/A,#N/A,#N/A,#N/A,1.4,2018-2019 Q4
124683,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q4
124685,#N/A,#N/A,#N/A,#N/A,0.62,2018-2019 Q4
124700,#N/A,High,South Walsh ,Mareeba Dimbulah,0.076,2018-2019 Q4
124717,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
124753,#N/A,#N/A,#N/A,#N/A,41.856,2018-2019 Q4
124754,#N/A,#N/A,#N/A,#N/A,13.131,2018-2019 Q4
124761,#N/A,#N/A,#N/A,#N/A,4.01,2018-2019 Q4
124775,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2018-2019 Q4
124791,#N/A,#N/A,#N/A,#N/A,0.963,2018-2019 Q4
124843,#N/A,#N/A,#N/A,#N/A,0.45,2018-2019 Q4
124851,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.03,2018-2019 Q4
124903,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.05,2018-2019 Q4
124905,#N/A,Medium,South Walsh ,Mareeba Dimbulah,30.112,2018-2019 Q4
124944,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0.056,2018-2019 Q4
124968,#N/A,Medium,Biboohra,Mareeba Dimbulah,0,2018-2019 Q4
124974,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q4
124984,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0.6,2018-2019 Q4
125009,#N/A,Medium,South Walsh ,Mareeba Dimbulah,5.13,2018-2019 Q4
125029,#N/A,#N/A,#N/A,#N/A,101.544,2018-2019 Q4
125035,#N/A,Medium,South Walsh ,Mareeba Dimbulah,1.58,2018-2019 Q4
125150,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
125154,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125164,#N/A,Medium,Southedge ,Mareeba Dimbulah,0.291,2018-2019 Q4
125166,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125174,#N/A,Medium,Mareeba ,Mareeba Dimbulah,121.73,2018-2019 Q4
125184,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125186,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125252,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125303,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2018-2019 Q4
125347,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125355,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125356,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125357,#N/A,Medium,West Barron ,Mareeba Dimbulah,0,2018-2019 Q4
125364,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q4
125419,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q4
125437,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125453,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125454,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
125456,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125486,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
125516,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125593,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
125609,#N/A,Medium,East Barron ,Mareeba Dimbulah,0,2018-2019 Q4
125629,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125638,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2018-2019 Q4
125640,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125698,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125729,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125730,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125733,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
125760,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q4
125775,#N/A,Medium,Barron River & Tinaroo Falls Dam ,Mareeba Dimbulah,0,2018-2019 Q4
125817,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125832,#N/A,Medium,West Barron ,Mareeba Dimbulah,0,2018-2019 Q4
125854,#N/A,Medium,Arriga,Mareeba Dimbulah,0,2018-2019 Q4
125856,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125862,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125863,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125875,#N/A,Medium,Atherton Creek,Mareeba Dimbulah,0,2018-2019 Q4
125889,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125896,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125918,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125923,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
125924,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
125925,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
125952,#N/A,Medium,Price Creek relift,Mareeba Dimbulah,0,2018-2019 Q4
125988,#N/A,Medium,Mareeba ,Mareeba Dimbulah,0,2018-2019 Q4
126050,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
126086,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
126107,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
126108,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
126119,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
126171,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
126178,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
126183,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2018-2019 Q4
126230,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
126237,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
126253,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
126300,#N/A,Medium,Paddys Green relift ,Mareeba Dimbulah,0,2018-2019 Q4
126357,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
126363,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
126372,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2018-2019 Q4
126393,#N/A,Medium,South Walsh ,Mareeba Dimbulah,0,2018-2019 Q4
126444,#N/A,Medium,Southedge ,Mareeba Dimbulah,0,2018-2019 Q4
126452,#N/A,#N/A,#N/A,#N/A,0,2018-2019 Q4
